Annee;Serie;Serie_Partielle;Code_Station;trawling_depth;Id_Operation;Poche;Code_Taxon;Code_Espece_Campagne;Nom_Scientifique;Benthos;Lot_A_Confirmer;V_HV;Num_Ordre_V_HV_H2;Tot_V_HV;Ech_V_HV;Type_Volume_Poids_V_HV;Unite_Volume_Poids_V_HV;Commentaire_V_HV;Class_Tri;Num_Ordre_Class_Tri_H2;Tot_Class_Tri;Ech_Class_Tri;Type_Volume_Poids_Class_Tri;Unite_Volume_Poids_Class_Tri;Commentaire_Class_Tri;Sexe;Num_Ordre_Sexe_H2;Tot_Sexe;Ech_Sexe;Type_Volume_Poids_Sexe;Unite_Volume_Poids_Sexe;Commentaire_Sexe;Code_Longueur;Libelle_Longueur;Taille;NumOrdre_Taille_H2;Poids_Classe_Taille;Unite_Taille;Precision_Mesure;Nbr;Nbr_Calcule;Poids_Reference;Coef_Elev_Espece_Capture;Coef_Final_Elevation;Serie_Id;V_HV_Id;V_HV_Lot_Id;Class_Tri_Id;Class_Tri_Lot_Id;Sexe_Id;Sexe_Lot_Id
2018;Campagne EVHOE;1;W0534;750;1;1;1439;;Notoscopelus kroyeri;N;N;Vrac;9;0.136;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;5;;cm;1.0;1;N;0.136;1.0;1.0;CAM-EVHOE;311;11711857;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1439;;Notoscopelus kroyeri;N;N;Vrac;9;0.136;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;6;;cm;1.0;1;N;0.136;1.0;1.0;CAM-EVHOE;311;11711857;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1439;;Notoscopelus kroyeri;N;N;Vrac;9;0.136;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;7;;cm;1.0;2;N;0.136;1.0;1.0;CAM-EVHOE;311;11711857;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1439;;Notoscopelus kroyeri;N;N;Vrac;9;0.136;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;8;;cm;1.0;1;N;0.136;1.0;1.0;CAM-EVHOE;311;11711857;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1439;;Notoscopelus kroyeri;N;N;Vrac;9;0.136;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;9;;cm;1.0;2;N;0.136;1.0;1.0;CAM-EVHOE;311;11711857;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1444;;Paralepis coregonoides;N;N;Vrac;10;0.011;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;2;N;0.011;1.0;1.0;CAM-EVHOE;311;11711867;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1444;;Paralepis coregonoides;N;N;Vrac;10;0.011;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;2;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;11711867;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1444;;Paralepis coregonoides;N;N;Vrac;10;0.011;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;3;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;11711867;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1444;;Paralepis coregonoides;N;N;Vrac;10;0.011;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;4;;cm;1.0;1;N;0.011;1.0;1.0;CAM-EVHOE;311;11711867;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1444;;Paralepis coregonoides;N;N;Vrac;10;0.011;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;5;;cm;1.0;2;N;0.011;1.0;1.0;CAM-EVHOE;311;11711867;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;147.0;1;;mm;1.0;2;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;152.0;2;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;155.0;3;;mm;1.0;2;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;156.0;4;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;157.0;5;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;158.0;6;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;161.0;7;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;162.0;8;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;164.0;9;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;165.0;10;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;167.0;11;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;171.0;12;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1447;;Lestidiops sphyrenoides;N;N;Vrac;11;0.092;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;175.0;13;;mm;1.0;1;N;0.092;1.0;1.0;CAM-EVHOE;311;11711873;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;1;;cm;1.0;1;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;2;;cm;1.0;2;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;3;;cm;1.0;2;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;17.0;4;;cm;1.0;1;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;5;;cm;1.0;2;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;19.0;6;;cm;1.0;3;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;20.0;7;;cm;1.0;5;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;21.0;8;;cm;1.0;12;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;22.0;9;;cm;1.0;3;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1448;;Arctozenus risso;N;N;Vrac;12;0.446;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;23.0;10;;cm;1.0;1;N;0.446;1.0;1.0;CAM-EVHOE;311;11711887;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1766;;Aphanopus carbo;N;N;Vrac;13;3.61;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;67.0;1;;cm;1.0;1;N;3.61;1.0;1.0;CAM-EVHOE;311;11711898;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1766;;Aphanopus carbo;N;N;Vrac;13;3.61;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;89.0;2;;cm;1.0;1;N;3.61;1.0;1.0;CAM-EVHOE;311;11711898;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1766;;Aphanopus carbo;N;N;Vrac;13;3.61;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;92.0;3;;cm;1.0;1;N;3.61;1.0;1.0;CAM-EVHOE;311;11711898;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1766;;Aphanopus carbo;N;N;Vrac;13;3.61;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;103.0;4;;cm;1.0;1;N;3.61;1.0;1.0;CAM-EVHOE;311;11711898;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.007;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.007;1.0;1.0;CAM-EVHOE;311;11711903;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.007;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;1;N;0.007;1.0;1.0;CAM-EVHOE;311;11711903;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;1848;;Melanostigma atlanticum;N;N;Vrac;14;0.007;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;3;N;0.007;1.0;1.0;CAM-EVHOE;311;11711903;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;2670;;Serrivomer beanii;N;N;Vrac;15;0.061;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;65.0;1;;cm;1.0;1;N;0.061;1.0;1.0;CAM-EVHOE;311;11711907;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6819;;Cyclothone microdon;N;N;Vrac;16;0.012;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;3;N;0.012;1.0;1.0;CAM-EVHOE;311;11711909;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6819;;Cyclothone microdon;N;N;Vrac;16;0.012;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;2;;cm;1.0;4;N;0.012;1.0;1.0;CAM-EVHOE;311;11711909;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6819;;Cyclothone microdon;N;N;Vrac;16;0.012;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;3;;cm;1.0;6;N;0.012;1.0;1.0;CAM-EVHOE;311;11711909;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6819;;Cyclothone microdon;N;N;Vrac;16;0.012;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;4;;cm;1.0;3;N;0.012;1.0;1.0;CAM-EVHOE;311;11711909;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6828;;Sagamichthys schnakenbecki;N;N;Vrac;17;0.006;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;65.0;1;;mm;1.0;1;N;0.006;1.0;1.0;CAM-EVHOE;311;11711914;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6828;;Sagamichthys schnakenbecki;N;N;Vrac;17;0.006;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;67.0;2;;mm;1.0;1;N;0.006;1.0;1.0;CAM-EVHOE;311;11711914;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6828;;Sagamichthys schnakenbecki;N;N;Vrac;17;0.006;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;83.0;3;;mm;1.0;1;N;0.006;1.0;1.0;CAM-EVHOE;311;11711914;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6829;;Maulisia mauli;N;N;Vrac;18;0.044;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;11711918;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6829;;Maulisia mauli;N;N;Vrac;18;0.044;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;2;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;11711918;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6829;;Maulisia mauli;N;N;Vrac;18;0.044;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;11711918;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6829;;Maulisia mauli;N;N;Vrac;18;0.044;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;11711918;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6829;;Maulisia mauli;N;N;Vrac;18;0.044;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;5;;cm;1.0;1;N;0.044;1.0;1.0;CAM-EVHOE;311;11711918;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6831;;Searsia koefoedi;N;N;Vrac;19;0.023;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;1;;cm;1.0;1;N;0.023;1.0;1.0;CAM-EVHOE;311;11711924;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6831;;Searsia koefoedi;N;N;Vrac;19;0.023;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;2;;cm;1.0;1;N;0.023;1.0;1.0;CAM-EVHOE;311;11711924;NA;;NA;
2018;Campagne EVHOE;1;W0534;750;1;1;6831;;Searsia koefoedi;N;N;Vrac;19;0.023;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;3;;cm;1.0;1;N;0.023;1.0;1.0;CAM-EVHOE;311;11711924;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;3;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;2;;cm;1.0;5;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;3;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;6;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;5;;cm;1.0;3;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;6;;cm;1.0;6;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;7;;cm;1.0;9;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;8;;cm;1.0;8;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1346;;Xenodermichthys copei;N;N;Vrac;1;0.565;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;9;;cm;1.0;2;N;0.565;1.0;1.0;CAM-EVHOE;311;11713729;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.057;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.057;1.0;1.0;CAM-EVHOE;311;11713739;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.057;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;3;N;0.057;1.0;1.0;CAM-EVHOE;311;11713739;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.057;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;3;N;0.057;1.0;1.0;CAM-EVHOE;311;11713739;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;2;0.057;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;1;N;0.057;1.0;1.0;CAM-EVHOE;311;11713739;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1381;;Borostomias antarcticus;N;N;Vrac;3;0.031;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;622;Longueur totale (LT) - individu - totale - Mesure au mm par un observateur;182.0;1;;mm;1.0;1;N;0.031;1.0;1.0;CAM-EVHOE;311;11713744;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1415;;Myctophum punctatum;N;N;Vrac;4;0.099;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;1;N;0.099;1.0;1.0;CAM-EVHOE;311;11713746;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1415;;Myctophum punctatum;N;N;Vrac;4;0.099;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;4;N;0.099;1.0;1.0;CAM-EVHOE;311;11713746;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1415;;Myctophum punctatum;N;N;Vrac;4;0.099;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;4;N;0.099;1.0;1.0;CAM-EVHOE;311;11713746;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1415;;Myctophum punctatum;N;N;Vrac;4;0.099;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;4;;cm;1.0;9;N;0.099;1.0;1.0;CAM-EVHOE;311;11713746;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1415;;Myctophum punctatum;N;N;Vrac;4;0.099;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;5;;cm;1.0;2;N;0.099;1.0;1.0;CAM-EVHOE;311;11713746;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1416;;Benthosema glaciale;N;N;Vrac;5;0.006;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;1;;cm;1.0;5;N;0.006;1.0;1.0;CAM-EVHOE;311;11713752;NA;;NA;
2018;Campagne EVHOE;1;W0545;846.66;3;1;1416;;Benthosema glaciale;N;N;Vrac;5;0.006;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;2;;cm;1.0;1;N;0.006;1.0;1.0;CAM-EVHOE;311;11713752;NA;;NA;
